sound_kit_id,attack_role,creature_name,display_gender_value,display_gender_label,is_female,creature_entry_count,creature_entries,creature_display_ids,creature_model_data_ids,file_count_in_sound_kit,first_attack_filename
2937,attack,Twilight Stormbreaker (1),1,female,yes,1,48597,31585,7599,10,humanfeamlemainattackb
2937,attack,Twilight Stormcaller,1,female,yes,1,39843,31585,7599,10,humanfeamlemainattackb
2937,attack,Twilight Stormwaker,1,female,yes,2,39838|40575,28357,7599,10,humanfeamlemainattackb
2937,attack,Twilight Striker,1,female,yes,1,44808,34119,7599,10,humanfeamlemainattackb
209,attack,Twilight Subjugator,1,female,yes,1,40463,31210,7200,12,vo_pcorcfemale_attack_01
2937,attack,Twilight Supplicant,1,female,yes,1,39342,2869,7599,10,humanfeamlemainattackb
209,attack,Twilight Survivor,1,female,yes,1,131908,69278,7200,12,vo_pcorcfemale_attack_01
1361,attack,Twilight Thief,1,female,yes,1,236519,124900,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Thief,1,female,yes,1,236519,129798,7203,10,dwarffemalemainattackc
2933,attack,Twilight Thief,1,female,yes,1,236519,129807,7300,4,nightelffemalemainattackc
2937,attack,Twilight Thief,1,female,yes,1,236519,129805,7599,10,humanfeamlemainattackb
3269,attack,Twilight Thief,1,female,yes,1,236519,129801,7130,10,gnomefemalemainattacka
3301,attack,Twilight Thief,1,female,yes,1,236519,129797,7793,9,trollfemalmainattackb
8992,attack,Twilight Thief,1,female,yes,1,236519,125465,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Thief,1,female,yes,1,236519,129803,832,10,goblinfemale_attack02
2937,attack,Twilight Thug,1,female,yes,1,2339,2869,7599,10,humanfeamlemainattackb
2937,attack,Twilight Thundercaller,1,female,yes,1,40270,31789,7599,10,humanfeamlemainattackb
2937,attack,Twilight Thundercaller (1),1,female,yes,1,48750,31789,7599,10,humanfeamlemainattackb
209,attack,Twilight Tormentor,1,female,yes,2,36635|230221,30246|122307,7200,12,vo_pcorcfemale_attack_01
1361,attack,Twilight Tormentor,1,female,yes,1,75034,52935,7578,10,undeadfemalefinalattacka
2933,attack,Twilight Tower Huntress,1,female,yes,1,216732,90212,7300,4,nightelffemalemainattackc
2933,attack,Twilight Tower Ranger,1,female,yes,1,216727,90212,7300,4,nightelffemalemainattackc
209,attack,Twilight Trapper,1,female,yes,1,47479,35657,7200,12,vo_pcorcfemale_attack_01
2937,attack,Twilight Trapper,1,female,yes,1,47479,35659,7599,10,humanfeamlemainattackb
225,attack,Twilight Trollbreaker,1,female,yes,1,236550,129809,7576,10,taurenfemalefinalattackb
115456,attack,Twilight Trollbreaker,1,female,yes,1,236550,129800,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Trollbreaker,1,female,yes,1,236550,129800,10532,5,mon_kultiran_female_heavy_attackcrit_02
209,attack,Twilight Vanquisher,1,female,yes,1,38913,31210,7200,12,vo_pcorcfemale_attack_01
225,attack,Twilight Vindicator,1,female,yes,1,46203,34962,7576,10,taurenfemalefinalattackb
2937,attack,Twilight Vindicator,1,female,yes,1,46203,34960,7599,10,humanfeamlemainattackb
225,attack,Twilight Voidcaller,1,female,yes,1,244079,130590,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Voidcaller,1,female,yes,1,244079,130588,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Voidcaller,1,female,yes,1,244079,130600,7203,10,dwarffemalemainattackc
2933,attack,Twilight Voidcaller,1,female,yes,1,244079,130592,7300,4,nightelffemalemainattackc
2937,attack,Twilight Voidcaller,1,female,yes,1,244079,124888,7599,10,humanfeamlemainattackb
3269,attack,Twilight Voidcaller,1,female,yes,1,244079,130598,7130,10,gnomefemalemainattacka
3301,attack,Twilight Voidcaller,1,female,yes,1,244079,130602,7793,9,trollfemalmainattackb
8992,attack,Twilight Voidcaller,1,female,yes,1,244079,125463,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Voidcaller,1,female,yes,1,244079,130596,832,10,goblinfemale_attack02
115456,attack,Twilight Voidcaller,1,female,yes,1,244079,130594,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Voidcaller,1,female,yes,1,244079,130594,10532,5,mon_kultiran_female_heavy_attackcrit_02
225,attack,Twilight Voidcaster,1,female,yes,1,246282,130590,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Voidcaster,1,female,yes,1,246282,130588,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Voidcaster,1,female,yes,1,246282,130600,7203,10,dwarffemalemainattackc
2933,attack,Twilight Voidcaster,1,female,yes,1,246282,130592,7300,4,nightelffemalemainattackc
2937,attack,Twilight Voidcaster,1,female,yes,1,246282,124888,7599,10,humanfeamlemainattackb
3269,attack,Twilight Voidcaster,1,female,yes,1,246282,130598,7130,10,gnomefemalemainattacka
3301,attack,Twilight Voidcaster,1,female,yes,1,246282,130602,7793,9,trollfemalmainattackb
8992,attack,Twilight Voidcaster,1,female,yes,1,246282,125463,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Voidcaster,1,female,yes,1,246282,130596,832,10,goblinfemale_attack02
115456,attack,Twilight Voidcaster,1,female,yes,1,246282,130594,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Voidcaster,1,female,yes,1,246282,130594,10532,5,mon_kultiran_female_heavy_attackcrit_02
8992,attack,Twilight Voidmender,1,female,yes,1,151167,91063,9935,5,bloodelffemalepcattacka
209,attack,Twilight Voidreaver,1,female,yes,1,236715,124905,7200,12,vo_pcorcfemale_attack_01
225,attack,Twilight Voidreaver,1,female,yes,1,236715,130571,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Voidreaver,1,female,yes,1,236715,130569,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Voidreaver,1,female,yes,1,236715,130582,7203,10,dwarffemalemainattackc
2933,attack,Twilight Voidreaver,1,female,yes,1,236715,130573,7300,4,nightelffemalemainattackc
2937,attack,Twilight Voidreaver,1,female,yes,1,236715,125071|130577,7599,10,humanfeamlemainattackb
3269,attack,Twilight Voidreaver,1,female,yes,1,236715,130581,7130,10,gnomefemalemainattacka
3301,attack,Twilight Voidreaver,1,female,yes,1,236715,130584,7793,9,trollfemalmainattackb
8992,attack,Twilight Voidreaver,1,female,yes,1,236715,130586,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Voidreaver,1,female,yes,1,236715,130579,832,10,goblinfemale_attack02
115456,attack,Twilight Voidreaver,1,female,yes,1,236715,130575,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Voidreaver,1,female,yes,1,236715,130575,10532,5,mon_kultiran_female_heavy_attackcrit_02
2925,attack,Twilight Voidreaver [Deprecate Me],1,female,yes,1,237518,130582,7203,10,dwarffemalemainattackc
3301,attack,Twilight Voidreaver [Deprecate Me],1,female,yes,1,237518,130584,7793,9,trollfemalmainattackb
1361,attack,Twilight Voidshaper,1,female,yes,1,231131,131870,7578,10,undeadfemalefinalattacka
2937,attack,Twilight Voidshaper,1,female,yes,1,231131,131872,7599,10,humanfeamlemainattackb
225,attack,Twilight Voidspeaker,1,female,yes,1,236713,124891,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Voidspeaker,1,female,yes,1,236713,130621,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Voidspeaker,1,female,yes,1,236713,130633,7203,10,dwarffemalemainattackc
2933,attack,Twilight Voidspeaker,1,female,yes,1,236713,130624,7300,4,nightelffemalemainattackc
2937,attack,Twilight Voidspeaker,1,female,yes,1,236713,125042|130627,7599,10,humanfeamlemainattackb
3269,attack,Twilight Voidspeaker,1,female,yes,1,236713,130631,7130,10,gnomefemalemainattacka
3301,attack,Twilight Voidspeaker,1,female,yes,1,236713,130635,7793,9,trollfemalmainattackb
18496,attack,Twilight Voidspeaker,1,female,yes,1,236713,130629,832,10,goblinfemale_attack02
115456,attack,Twilight Voidspeaker,1,female,yes,1,236713,130625,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Voidspeaker,1,female,yes,1,236713,130625,10532,5,mon_kultiran_female_heavy_attackcrit_02
2933,attack,Twilight Voidspeaker [Deprecate Me],1,female,yes,1,237525,130624,7300,4,nightelffemalemainattackc
3301,attack,Twilight Voidspeaker [Deprecate Me],1,female,yes,1,237525,130635,7793,9,trollfemalmainattackb
225,attack,Twilight Voidspear,1,female,yes,1,236620,130553,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Voidspear,1,female,yes,1,236620,130551,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Voidspear,1,female,yes,1,236620,130564,7203,10,dwarffemalemainattackc
2933,attack,Twilight Voidspear,1,female,yes,1,236620,130555,7300,4,nightelffemalemainattackc
2937,attack,Twilight Voidspear,1,female,yes,1,236620,124903|125106,7599,10,humanfeamlemainattackb
3269,attack,Twilight Voidspear,1,female,yes,1,236620,130562,7130,10,gnomefemalemainattacka
3301,attack,Twilight Voidspear,1,female,yes,1,236620,130566,7793,9,trollfemalmainattackb
8992,attack,Twilight Voidspear,1,female,yes,1,236620,130567,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Voidspear,1,female,yes,1,236620,130560,832,10,goblinfemale_attack02
115456,attack,Twilight Voidspear,1,female,yes,1,236620,130557,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Voidspear,1,female,yes,1,236620,130557,10532,5,mon_kultiran_female_heavy_attackcrit_02
225,attack,Twilight Volunteer,1,female,yes,1,30385,27384,7576,10,taurenfemalefinalattackb
3301,attack,Twilight Volunteer,1,female,yes,1,30385,27385,7793,9,trollfemalmainattackb
225,attack,Twilight Volunteer (1),1,female,yes,1,31474,27384,7576,10,taurenfemalefinalattackb
3301,attack,Twilight Volunteer (1),1,female,yes,1,31474,27385,7793,9,trollfemalmainattackb
225,attack,Twilight Warrior,1,female,yes,2,246619|262221,129809,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Warrior,1,female,yes,2,246619|262221,124900,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Warrior,1,female,yes,2,246619|262221,129798,7203,10,dwarffemalemainattackc
2933,attack,Twilight Warrior,1,female,yes,2,246619|262221,129807,7300,4,nightelffemalemainattackc
2937,attack,Twilight Warrior,1,female,yes,2,246619|262221,129805,7599,10,humanfeamlemainattackb
3269,attack,Twilight Warrior,1,female,yes,2,246619|262221,129801,7130,10,gnomefemalemainattacka
3301,attack,Twilight Warrior,1,female,yes,2,246619|262221,129797,7793,9,trollfemalmainattackb
8992,attack,Twilight Warrior,1,female,yes,2,246619|262221,125465,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Warrior,1,female,yes,2,246619|262221,129803,832,10,goblinfemale_attack02
115456,attack,Twilight Warrior,1,female,yes,2,246619|262221,129800,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Warrior,1,female,yes,2,246619|262221,129800,10532,5,mon_kultiran_female_heavy_attackcrit_02
209,attack,Twilight Wavebreaker,1,female,yes,1,149575,89828,7200,12,vo_pcorcfemale_attack_01
2937,attack,Twilight Wavebreaker,1,female,yes,1,149575,89825,7599,10,humanfeamlemainattackb
2937,attack,Twilight Windwarper,1,female,yes,1,47724,35794,7599,10,humanfeamlemainattackb
2937,attack,Twilight Worker,1,female,yes,1,34405,2869,7599,10,humanfeamlemainattackb
225,attack,Twilight Worshipper,1,female,yes,1,30111,27387,7576,10,taurenfemalefinalattackb
3301,attack,Twilight Worshipper,1,female,yes,1,30111,27389,7793,9,trollfemalmainattackb
225,attack,Twilight Worshipper (1),1,female,yes,1,31475,27387,7576,10,taurenfemalefinalattackb
3301,attack,Twilight Worshipper (1),1,female,yes,1,31475,27389,7793,9,trollfemalmainattackb
209,attack,Twilight Zealot,1,female,yes,3,39990|50284|255767,34099,7200,12,vo_pcorcfemale_attack_01
225,attack,Twilight Zealot,1,female,yes,1,251151,130606,7576,10,taurenfemalefinalattackb
1361,attack,Twilight Zealot,1,female,yes,1,251151,130604,7578,10,undeadfemalefinalattacka
2925,attack,Twilight Zealot,1,female,yes,1,251151,130616,7203,10,dwarffemalemainattackc
2933,attack,Twilight Zealot,1,female,yes,1,251151,130607,7300,4,nightelffemalemainattackc
2937,attack,Twilight Zealot,1,female,yes,2,33057|251151,28357|130611,7599,10,humanfeamlemainattackb
3269,attack,Twilight Zealot,1,female,yes,1,251151,124889,7130,10,gnomefemalemainattacka
3301,attack,Twilight Zealot,1,female,yes,1,251151,130618,7793,9,trollfemalmainattackb
8992,attack,Twilight Zealot,1,female,yes,1,251151,125467,8103,5,bloodelffemalepcattacka
18496,attack,Twilight Zealot,1,female,yes,1,251151,130613,832,10,goblinfemale_attack02
115456,attack,Twilight Zealot,1,female,yes,1,251151,130609,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight Zealot,1,female,yes,1,251151,130609,10532,5,mon_kultiran_female_heavy_attackcrit_02
209,attack,Twilight Zealot (1),1,female,yes,2,39991|50285,34099,7200,12,vo_pcorcfemale_attack_01
225,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,129809|130590,7576,10,taurenfemalefinalattackb
1361,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,124900|130588,7578,10,undeadfemalefinalattacka
2925,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,130600,7203,10,dwarffemalemainattackc
2933,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,129807|130592,7300,4,nightelffemalemainattackc
2937,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,124888|129805,7599,10,humanfeamlemainattackb
3269,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,129801|130598,7130,10,gnomefemalemainattacka
3301,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,129797|130602,7793,9,trollfemalmainattackb
8992,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,125463,8103,5,bloodelffemalepcattacka
18496,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,129803|130596,832,10,goblinfemale_attack02
115456,attack,Twilight's Blade Acolyte,1,female,yes,1,246140,129800|130594,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight's Blade Acolyte,1,female,yes,1,246140,129800|130594,10532,5,mon_kultiran_female_heavy_attackcrit_02
8992,attack,Twilight's Blade Adherent,1,female,yes,1,236627,125463|137594,8103,5,bloodelffemalepcattacka
8992,attack,Twilight's Blade Cultist,1,female,yes,1,249040,125467,8103,5,bloodelffemalepcattacka
225,attack,Twilight's Blade Deserter,1,female,yes,1,249028,129809,7576,10,taurenfemalefinalattackb
2925,attack,Twilight's Blade Deserter,1,female,yes,1,249028,129798,7203,10,dwarffemalemainattackc
2937,attack,Twilight's Blade Deserter,1,female,yes,1,249028,129805,7599,10,humanfeamlemainattackb
3269,attack,Twilight's Blade Deserter,1,female,yes,1,249028,129801,7130,10,gnomefemalemainattacka
3301,attack,Twilight's Blade Deserter,1,female,yes,1,249028,129797,7793,9,trollfemalmainattackb
18496,attack,Twilight's Blade Deserter,1,female,yes,1,249028,129803,832,10,goblinfemale_attack02
225,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130553,7576,10,taurenfemalefinalattackb
1361,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130551,7578,10,undeadfemalefinalattacka
2925,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130564,7203,10,dwarffemalemainattackc
2933,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130555,7300,4,nightelffemalemainattackc
2937,attack,Twilight's Blade Instructor,1,female,yes,1,248229,124903,7599,10,humanfeamlemainattackb
3269,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130562,7130,10,gnomefemalemainattacka
3301,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130566,7793,9,trollfemalmainattackb
8992,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130567,8103,5,bloodelffemalepcattacka
18496,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130560,832,10,goblinfemale_attack02
115456,attack,Twilight's Blade Instructor,1,female,yes,1,248229,130557,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight's Blade Instructor,1,female,yes,1,248229,130557,10532,5,mon_kultiran_female_heavy_attackcrit_02
225,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130639,7576,10,taurenfemalefinalattackb
1361,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130637,7578,10,undeadfemalefinalattacka
2925,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130652,7203,10,dwarffemalemainattackc
2933,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130641,7300,4,nightelffemalemainattackc
2937,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130646,7599,10,humanfeamlemainattackb
3269,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130650,7130,10,gnomefemalemainattacka
3301,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130654,7793,9,trollfemalmainattackb
8992,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130656,8103,5,bloodelffemalepcattacka
18496,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130648,832,10,goblinfemale_attack02
115456,attack,Twilight's Blade Lookout,1,female,yes,1,236854,130644,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight's Blade Lookout,1,female,yes,1,236854,130644,10532,5,mon_kultiran_female_heavy_attackcrit_02
8992,attack,Twilight's Blade Recruit,1,female,yes,1,236628,125465|137592,8103,5,bloodelffemalepcattacka
225,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130639,7576,10,taurenfemalefinalattackb
1361,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130637,7578,10,undeadfemalefinalattacka
2925,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130652,7203,10,dwarffemalemainattackc
2933,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130641,7300,4,nightelffemalemainattackc
2937,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130646,7599,10,humanfeamlemainattackb
3269,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130650,7130,10,gnomefemalemainattacka
3301,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130654,7793,9,trollfemalmainattackb
8992,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130656,8103,5,bloodelffemalepcattacka
18496,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130648,832,10,goblinfemale_attack02
115456,attack,Twilight's Blade Spy,1,female,yes,2,246092|246115,130644,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Twilight's Blade Spy,1,female,yes,2,246092|246115,130644,10532,5,mon_kultiran_female_heavy_attackcrit_02
225,attack,Twilight's Hammer Ambassador,1,female,yes,2,8915|230993,9025|122744,7576,10,taurenfemalefinalattackb
2937,attack,Twilight's Hammer Ambassador,1,female,yes,3,8915|230993|232463,8779|122742|123464,7599,10,humanfeamlemainattackb
209,attack,Twilight's Hammer Clan Soldier,1,female,yes,1,17022,16649,7200,12,vo_pcorcfemale_attack_01
2937,attack,Twilight's Hammer Corpse,1,female,yes,1,45364,34012,7599,10,humanfeamlemainattackb
8992,attack,Twilight's Hammer Corpse,1,female,yes,1,45364,34153,8103,5,bloodelffemalepcattacka
3301,attack,Twilight's Hammer Torturer,1,female,yes,1,8912,9350,7793,9,trollfemalmainattackb
166851,attack,Twinklestar,1,female,yes,2,171349|171360,99804,11919,13,mon_giggling_trickster_attack_13_166851
166852,attack_critical,Twinklestar,1,female,yes,2,171349|171360,99804,11919,5,mon_giggling_trickster_attackcritical_05_166852
166851,attack,Twinklewings,1,female,yes,2,170030|180003,97187,11919,13,mon_giggling_trickster_attack_13_166851
166852,attack_critical,Twinklewings,1,female,yes,2,170030|180003,97187,11919,5,mon_giggling_trickster_attackcritical_05_166852
1361,attack,Twinspire Deathguard,1,female,yes,1,66272,44953|44954,7578,10,undeadfemalefinalattacka
209,attack,Twinspire Grunt,1,female,yes,1,66269,44941|44942,7200,12,vo_pcorcfemale_attack_01
209,attack,Twinspire Taskmaster,1,female,yes,1,54627,45236|45237,7200,12,vo_pcorcfemale_attack_01
2937,attack,Twisted Corpse,1,female,yes,1,66948,45143|45144,7599,10,humanfeamlemainattackb
8988,attack,Twisted Elementalist,1,female,yes,1,120636,75714|75715,7692,10,draeneifemalepcattackc
8988,attack,Twisted Nether-Mage,1,female,yes,5,116893|117333|118341|119962|120097,74372|74385,7692,10,draeneifemalepcattackc
2937,attack,Twisted Thief,1,female,yes,1,216825,115971,7599,10,humanfeamlemainattackb
3269,attack,Twix Gearspark,1,female,yes,1,68540,46839,7130,10,gnomefemalemainattacka
18496,attack,Twix Toprocket,1,female,yes,1,161320,36347,832,10,goblinfemale_attack02
18496,attack,Twixki Gearshot,1,female,yes,1,230882,126041,832,10,goblinfemale_attack02
18496,attack,Twixnee Boltgear,1,female,yes,1,87397,60301,832,10,goblinfemale_attack02
3269,attack,Twizzle Runabout,1,female,yes,1,211028,108810,7130,10,gnomefemalemainattacka
8992,attack,Two Shot Tester,1,female,yes,1,67456,17476,8103,5,bloodelffemalepcattacka
3269,attack,Twyla Flickspring,1,female,yes,2,159530|161213,93957,7130,10,gnomefemalemainattacka
2937,attack,Ty Julian,1,female,yes,1,158488,93532,7599,10,humanfeamlemainattackb
3269,attack,Tylee Hackspring,1,female,yes,1,87934,61394,7130,10,gnomefemalemainattacka
8992,attack,Tyn,1,female,yes,1,243527,138955,8103,5,bloodelffemalepcattacka
8992,attack,Tynna,1,female,yes,1,16626,16799,8103,5,bloodelffemalepcattacka
8992,attack,Tyra Silverblood,1,female,yes,1,86366,59521,8103,5,bloodelffemalepcattacka
25985,attack,Tyrande,1,female,yes,1,15633,39623,4214,10,vo_woe_tyrande_attack01
25986,attack_critical,Tyrande,1,female,yes,1,15633,39623,4214,4,vo_woe_tyrande_attackcrit01
25985,attack,Tyrande Costume,1,female,yes,1,228759,62092,4214,10,vo_woe_tyrande_attack01
25986,attack_critical,Tyrande Costume,1,female,yes,1,228759,62092,4214,4,vo_woe_tyrande_attackcrit01
2925,attack,Tyrande Whisperwind,1,female,yes,1,109739,66313,7203,10,dwarffemalemainattackc
2933,attack,Tyrande Whisperwind,1,female,yes,4,89352|114359|129211|207195,39153|73234|80441|113196,7300,4,nightelffemalemainattackc
25985,attack,Tyrande Whisperwind,1,female,yes,38,7999|17948|45776|48135|48737|54179|55524|67953|68237|68842|73280|73962|74216|94879|100458|100980|102938|102953|103022|104728|104739|104799|104885|104886|104921|109486|114838|115100|115328|115685|116739|126328|129115|141999|144492|146521|146799|162117,39620|39622|39623|39624|62092|64709|67912|89448,4214,10,vo_woe_tyrande_attack01
25986,attack_critical,Tyrande Whisperwind,1,female,yes,38,7999|17948|45776|48135|48737|54179|55524|67953|68237|68842|73280|73962|74216|94879|100458|100980|102938|102953|103022|104728|104739|104799|104885|104886|104921|109486|114838|115100|115328|115685|116739|126328|129115|141999|144492|146521|146799|162117,39620|39622|39623|39624|62092|64709|67912|89448,4214,4,vo_woe_tyrande_attackcrit01
123530,attack_critical,Tyrande Whisperwind,1,female,yes,56,145006|146927|146989|147136|147255|147700|151077|152247|161563|162192|164336|168840|168935|169072|169578|177143|178653|179599|179607|179898|180716|183857|184839|187635|187736|192653|193207|195392|206247|206399|206402|206810|206846|207160|207548|208505|208537|208552|208568|208574|208792|209016|209024|210016|210085|211193|211218|211634|211844|213130|214349|216068|216681|232971|246587|257277,88865|101941|108637,11278|12981,4,vo_tyrande_nightwarrior_attackcrit_01
123531,attack,Tyrande Whisperwind,1,female,yes,56,145006|146927|146989|147136|147255|147700|151077|152247|161563|162192|164336|168840|168935|169072|169578|177143|178653|179599|179607|179898|180716|183857|184839|187635|187736|192653|193207|195392|206247|206399|206402|206810|206846|207160|207548|208505|208537|208552|208568|208574|208792|209016|209024|210016|210085|211193|211218|211634|211844|213130|214349|216068|216681|232971|246587|257277,88865|101941|108637,11278|12981,10,vo_tyrande_nightwarrior_attack_01
170541,attack,Tyrannizer Leprutis,1,female,yes,1,161396,96871,12254,8,mon_lich2_attack_00_170541
170542,attack_critical,Tyrannizer Leprutis,1,female,yes,1,161396,96871,12254,4,mon_lich2_attackcritical_00_170542
8988,attack,Tyrant Velhari,1,female,yes,4,90269|93439|95066|96452,62479|64264|64909,7692,10,draeneifemalepcattackc
10114,attack,Tyrhold Keeper,1,female,yes,1,184352,106688,9766,7,titanfemale_attack_4326383
10114,attack,Tyrhold Watcher,1,female,yes,2,192696|196561,106688|110049,9766,7,titanfemale_attack_4326383
8992,attack,Tyri,1,female,yes,1,20110,19380,8103,5,bloodelffemalepcattacka
1129,attack,Tyrilla,1,female,yes,1,209240,113815,13006,3,dryadattacka
8992,attack,Tyrygosa,1,female,yes,4,57682|205282|210072|213707,39774,8103,5,bloodelffemalepcattacka
8992,attack,Tytalor's Fan,1,female,yes,1,238603,126585|126586|126587,8103,5,bloodelffemalepcattacka
209,attack,Uda the Beast,1,female,yes,8,31557|67668|68711|70210|71960|96796|99454|211725,27616,7200,12,vo_pcorcfemale_attack_01
209,attack,Ufuda Giant-Slayer,1,female,yes,1,30582,27146,7200,12,vo_pcorcfemale_attack_01
53626,attack,Ugla the Hag,1,female,yes,1,95196,64239,8259,10,mon_harpy_v2_attack01
53627,attack_critical,Ugla the Hag,1,female,yes,1,95196,64239,8259,5,mon_harpy_v2_attackcrit01
71628,attack,Uhrlia,1,female,yes,1,119872,75528,37,10,mon_succubus_v2_attack01
71628,attack_critical,Uhrlia,1,female,yes,1,119872,75528,37,10,mon_succubus_v2_attack01
3301,attack,Ujia,1,female,yes,1,86052,59325,7793,9,trollfemalmainattackb
113661,attack,Uki,1,female,yes,1,255187,141017,10246,10,mon_tortollan_male_attack01
113662,attack_critical,Uki,1,female,yes,1,255187,141017,10246,5,mon_tortollan_male_attackcrit01
8988,attack,Ulaani,1,female,yes,2,118898|150491,74945,7692,10,draeneifemalepcattackc
225,attack,Ulla Skycloven,1,female,yes,1,142185,87592,9933,10,taurenfemalefinalattackb
2933,attack,Ullanna,1,female,yes,1,4194,4409,7300,4,nightelffemalemainattackc
1361,attack,Ulna Thresher,1,female,yes,1,82862,57339,7578,10,undeadfemalefinalattacka
3301,attack,Uluami,1,female,yes,1,190103,107468,10395,9,trollfemalmainattackb
2937,attack,Uma Bartulm,1,female,yes,2,4899|121833,4857,7599,10,humanfeamlemainattackb
3301,attack,Uma'wi,1,female,yes,1,142992,87748,7793,9,trollfemalmainattackb
3301,attack,Umbiwa,1,female,yes,3,32419|96802|99466,27960,7793,9,trollfemalmainattackb
71478,attack,Umbra'rix,1,female,yes,1,134717,53283,2243,6,mon_bloodfang_widow_spider_attack_01
71479,attack_critical,Umbra'rix,1,female,yes,1,134717,53283,2243,3,mon_bloodfang_widow_spider_attackcrit_01
2933,attack,Umbral Archer,1,female,yes,1,122851,75937,7300,4,nightelffemalemainattackc
8992,attack,Umbral Blade,1,female,yes,1,238532,127396,9935,5,bloodelffemalepcattacka
2933,attack,Umbral Guard,1,female,yes,1,122850,75934,7300,4,nightelffemalemainattackc
2933,attack,Umbral Priestess,1,female,yes,1,122847,75933,7300,4,nightelffemalemainattackc
8992,attack,Umbral Ranger,1,female,yes,2,132407|240150,120138|129389|136314|136316|136320|136321|136327|136329|136331|136332|136333,9935,5,bloodelffemalepcattacka
8992,attack,Umbral Ranger (IGC),1,female,yes,1,133546,82409,9935,5,bloodelffemalepcattacka
3301,attack,Umbral Shadowbinder,1,female,yes,1,254740,131717|131718|131719,16252,9,trollfemalmainattackb
8988,attack,Umbral Supplicant,1,female,yes,1,93162,63463|63464,7692,10,draeneifemalepcattackc
18496,attack,Umi Rumplesnicker,1,female,yes,1,10305,9780,832,10,goblinfemale_attack02
